ID,TARGET
1834,58276.03
1835,63842.734
1836,9139.515
1837,3522.223
1838,24359.691
1839,19648.086
1840,33937.34
1841,47836.773
1842,15436.312
1843,472.35147
1844,23221.068
1845,4260.7666
1846,2744.8218
1847,7965.0005
1848,37194.35
1849,15910.98
1850,40907.375
1851,128198.14
1852,805.8272
1853,27089.588
1854,39752.84
1855,2612.1543
1856,32095.033
1857,3399.6099
1858,18007.725
1859,454.86432
1860,30003.883
1861,13579.106
1862,20649.314
1863,46214.38
1864,5630.3613
1865,33396.137
1866,25422.975
1867,6234.501
1868,1575.647
1869,5390.2583
1870,34745.94
1871,31676.24
1872,69141.88
1873,6579.251
1874,6792.794
1875,2671.6855
1876,87442.484
1877,10841.173
1878,27178.607
1879,16060.835
1880,23166.168
1881,20590.494
1882,23628.617
1883,27924.676
1884,14078.189
1885,5772.246
1886,39644.71
1887,866.9059
1888,6938.3745
1889,9405.432
1890,35230.406
1891,56823.53
1892,7351.241
1893,5487.042
1894,31871.451
1895,1986.728
1896,13646.111
1897,588.31006
1898,26414.455
1899,32587.604
1900,17242.227
1901,100210.81
1902,38923.75
1903,8222.706
1904,33820.02
1905,22963.924
1906,7043.084
1907,75068.42
1908,285618.03
1909,66581.2
1910,7593.66
1911,32784.49
1912,33096.695
1913,115502.8
1914,18028.105
1915,2869.0405
1916,70469.98
1917,4356.808
1918,20184.133
1919,60287.06
1920,15946.712
1921,3317.6494
1922,10834.32
1923,1645.5193
1924,1409.7441
1925,6516.018
1926,11689.518
1927,1828.0044
1928,42557.062
1929,12729.143
1930,7362.932
1931,13737.494
1932,3518.5894
1933,57351.688
1934,36604.008
1935,45910.61
1936,33007.332
1937,17688.21
1938,11130.63
1939,81365.95
1940,10896.238
1941,5502.797
1942,2192.4084
1943,27259.027
1944,24662.908
1945,21345.217
1946,193.78453
1947,52956.8
1948,2648.4019
1949,12047.163
1950,20981.893
1951,61285.887
1952,9036.781
1953,803.9849
1954,62345.42
1955,9403.458
1956,15712.122
1957,52980.594
1958,60113.33
1959,22760.906
1960,26153.531
1961,33816.86
1962,18567.604
1963,10356.698
1964,7823.599
1965,9947.436
1966,13982.993
1967,4428.5757
1968,2483.0098
1969,9926.207
1970,37752.434
1971,24057.793
1972,38203.25
1973,9538.165
1974,4823.6245
1975,1186.4536
1976,41144.91
1977,3004.5615
1978,8347.105
1979,91646.586
1980,7827.8467
1981,17004.531
1982,42841.016
1983,39552.223
1984,24143.506
1985,89476.625
1986,2473.984
1987,92153.516
1988,21297.635
1989,3076.0479
1990,16658.924
1991,7039.35
1992,164689.72
1993,139228.34
1994,15910.131
1995,54461.504
1996,1013.63684
1997,10676.583
1998,3596.159
1999,59546.453
2000,28314.36
2001,65603.23
2002,10218.869
2003,113409.375
2004,46812.6
2005,6588.552
2006,6592.713
2007,19630.535
2008,38719.523
2009,48219.055
2010,3695.146
2011,15918.175
2012,40127.117
2013,928.1569
2014,21053.232
2015,3572.181
2016,4072.4646
2017,36478.688
2018,33089.816
2019,7775.972
2020,10494.635
2021,26613.129
2022,10459.84
2023,25384.889
2024,42621.81
2025,14897.623
2026,27779.14
2027,61219.64
2028,69263.26
2029,6561.2217
2030,10002.979
2031,218443.6
2032,14912.222
2033,6740.818
2034,51412.266
2035,85771.78
2036,16476.799
2037,53958.934
2038,1238.919
2039,13205.575
2040,17500.11
2041,5690.4697
2042,5660.198
2043,40793.03
2044,34088.273
2045,171016.38
2046,26303.693
2047,22598.55
2048,9329.943
2049,11101.718
2050,27524.68
2051,4487.972
2052,81121.81
2053,2666.9312
2054,10898.867
2055,46788.457
2056,9409.523
2057,6309.5615
2058,29516.004
2059,2143.6733
2060,52111.01
2061,102972.875
2062,53300.434
2063,2317.0847
2064,1913.315
2065,5792.0674
2066,38620.906
2067,80703.5
2068,1778.7278
2069,12568.383
2070,6705.593
2071,120977.164
2072,19137.22
2073,19298.088
2074,108535.0
2075,86371.984
2076,5904.4277
2077,68533.91
2078,28484.832
2079,77509.54
2080,26303.617
2081,37859.086
2082,20048.053
2083,9026.582
2084,57175.13
2085,25636.48
2086,30847.855
2087,65532.19
2088,16886.44
2089,88512.82
2090,10296.628
2091,37587.21
2092,4707.734
2093,19182.318
2094,34494.48
2095,19068.99
2096,12441.615
2097,48988.547
2098,115880.14
2099,6764.6426
2100,1724.567
2101,19570.174
2102,23916.484
2103,41640.33
2104,47934.824
2105,1533.3267
2106,27498.416
2107,7176.4766
2108,8925.833
2109,6695.2715
2110,59774.383
2111,25945.393
2112,6372.8516
2113,29017.508
2114,74498.72
2115,97751.34
2116,71830.77
2117,3332.2876
2118,85790.11
2119,2084.2559
2120,9034.652
2121,39592.984
2122,7833.1343
2123,41649.543
2124,24272.68
2125,7071.834
2126,121320.66
2127,2489.4697
2128,47553.03
2129,6187.3096
2130,64949.01
2131,23382.809
2132,16258.863
2133,13699.1455
2134,14055.959
2135,80742.305
2136,12119.086
2137,40306.58
2138,19536.309
2139,1545.5714
2140,2100.0205
2141,11371.105
2142,16768.72
2143,56769.363
2144,10803.127
2145,5794.654
2146,51259.465
2147,70575.64
2148,2988.399
2149,4206.2217
2150,12726.059
2151,34901.137
2152,62979.895
2153,14169.465
2154,33419.426
2155,10398.686
2156,2358.6638
2157,291493.97
2158,6497.0464
2159,823.354
2160,26994.756
2161,35086.46
2162,10497.367
2163,5578.2207
2164,23488.799
2165,6483.081
2166,107743.48
2167,5132.8325
2168,9354.509
2169,8374.17
2170,56875.254
2171,4745.611
2172,131751.08
2173,5720.4556
2174,16211.745
2175,9916.224
2176,12639.379
2177,41933.2
2178,3842.0098
2179,70193.56
2180,1306.3761
2181,81949.086
2182,17624.357
2183,116405.05
2184,16816.607
2185,102926.14
2186,2687.1458
2187,2713.9011
2188,4000.8872
2189,14289.666
2190,7543.9277
2191,3712.239
2192,32173.027
2193,20655.027
2194,28679.871
2195,1693.9089
2196,38038.668
2197,38721.332
2198,2510.8455
2199,7086.121
2200,6872.2676
2201,34934.703
2202,8734.608
2203,116951.84
2204,12810.34
2205,3670.6309
2206,74494.32
2207,4832.0337
2208,49544.61
2209,30893.785
2210,6792.671
2211,4895.2754
2212,9509.307
2213,38261.152
2214,28255.768
2215,31452.545
2216,54424.33
2217,89331.17
2218,12105.662
2219,40070.137
2220,2234.369
2221,16641.52
2222,6542.3926
2223,59203.812
2224,16124.7295
2225,8467.684
2226,22935.14
2227,11154.478
2228,4429.7964
2229,11175.2
2230,3936.7927
2231,24175.994
2232,199726.28
2233,95643.85
2234,131683.88
2235,8690.707
2236,20074.438
2237,29260.309
2238,2456.0632
2239,69925.5
2240,3340.037
2241,17885.822
2242,2590.0117
2243,6232.1763
2244,1877.6489
2245,86164.99
2246,34046.23
2247,8857.285
2248,13802.924
2249,22360.516
2250,22003.756
2251,4522.6616
2252,64621.676
2253,29798.164
2254,57818.656
2255,11194.498
2256,2609.0234
2257,12617.723
2258,6254.3945
2259,16318.534
2260,43946.504
2261,36821.297
2262,8089.4204
2263,68182.516
2264,39081.76
2265,43272.297
2266,38937.746
2267,22987.479
2268,23341.68
2269,7232.798
2270,21904.03
2271,52651.68
2272,4225.3438
2273,36777.848
2274,8347.05
2275,5505.69
2276,12876.88
2277,108181.99
2278,7754.6416
2279,5641.8447
2280,44529.383
2281,21411.91
2282,3860.386
2283,73550.34
2284,5306.0723
2285,58792.117
2286,893.7779
2287,5930.5605
2288,22237.465
2289,19075.484
2290,54387.902
2291,11060.363
2292,151566.2
2293,39478.586
2294,1880.3428
2295,43831.312
2296,3315.5486
2297,30437.643
2298,29798.477
2299,27022.137
2300,14406.255
2301,54734.816
2302,7577.237
2303,5941.296
2304,11574.439
2305,88383.59
2306,799.96155
2307,18221.17
2308,2106.8643
2309,247492.56
2310,44117.12
2311,73824.98
2312,15352.535
2313,32065.111
2314,2031.0992
2315,3006.4138
2316,18481.457
2317,8712.983
2318,8638.197
2319,7724.862
2320,1440.8766
2321,85215.64
2322,16267.1
2323,1796.4956
2324,9975.854
2325,26780.535
2326,47609.438
2327,35818.816
2328,27616.578
2329,36937.33
2330,30762.07
2331,25371.793
2332,37490.87
2333,5115.281
2334,8809.288
2335,37854.176
2336,4722.5894
2337,12598.867
2338,26740.21
2339,15844.593
2340,38783.94
2341,51313.465
2342,1316.8951
2343,7572.4253
2344,120676.41
2345,39618.254
2346,60040.965
2347,98616.53
2348,6419.964
2349,7233.3633
2350,21044.82
2351,61423.332
2352,8049.675
2353,1663.3978
2354,10477.402
2355,176777.2
2356,4439.7417
2357,66865.13
2358,24004.805
2359,4723.157
2360,111899.38
2361,46280.54
2362,40222.56
2363,19239.355
2364,11909.012
2365,4003.9758
2366,11363.624
2367,31754.854
2368,31269.74
2369,74914.086
2370,19992.338
2371,8862.187
2372,121789.336
2373,6389.242
2374,13314.361
2375,67977.67
2376,48295.54
2377,4182.6953
2378,27211.885
2379,6166.465
2380,11191.188
2381,23068.629
2382,18484.19
2383,7340.262
2384,7033.8
2385,16022.143
2386,47478.938
2387,43948.22
2388,3843.9785
2389,21241.992
2390,10459.4
2391,61489.387
2392,8887.886
2393,33702.945
2394,20492.19
2395,18486.887
2396,14826.142
2397,32786.15
2398,54848.26
2399,5491.021
2400,927.3668
2401,64769.01
2402,5608.2144
2403,30201.574
2404,37666.695
2405,242396.8
2406,6566.0986
2407,84522.164
2408,34836.156
2409,9962.97
2410,10672.775
2411,5507.124
2412,5709.5205
2413,85482.945
2414,24767.492
2415,9965.384
2416,18528.191
2417,41958.96
2418,14319.353
2419,26970.9
2420,68354.14
2421,23988.191
2422,27613.285
2423,78287.13
2424,3110.6301
2425,8354.346
2426,7686.739
2427,13659.797
2428,17159.986
2429,77920.58
2430,4824.453
2431,2814.1357
2432,58982.5
2433,92664.4
2434,4319.2476
2435,30711.885
2436,32707.852
2437,2855.2407
2438,9884.232
2439,64139.88
2440,23527.809
2441,13071.098
2442,7955.851
2443,72361.3
2444,4604.424
2445,1753.9402
2446,12646.987
2447,147227.23
2448,13594.825
2449,26216.613
2450,403.96625
2451,26812.635
2452,23119.133
2453,51555.637
2454,34432.03
2455,7161.208
2456,1272.0985
2457,228152.58
2458,8380.851
2459,4953.875
2460,25932.627
2461,19039.115
2462,142592.88
2463,14088.652
2464,119550.51
2465,36720.72
2466,139298.6
2467,87940.58
2468,17431.113
2469,47670.5
2470,37686.926
2471,29057.193
2472,8422.833
2473,26141.438
2474,3237.7168
2475,2791.967
2476,4094.7852
2477,40568.434
2478,1379.6589
2479,18307.797
2480,46876.89
2481,1106.818
2482,11079.124
2483,4418.4443
2484,29546.166
2485,21344.037
2486,44191.15
2487,27226.81
2488,33821.375
2489,79674.01
2490,9639.736
2491,29079.594
2492,3374.443
2493,9833.803
2494,62801.04
2495,12616.76
2496,3532.7622
2497,65704.84
2498,13323.761
2499,111427.836
2500,122968.805
2501,5176.4688
2502,37050.156
2503,93923.44
2504,9322.436
2505,21064.158
2506,15403.516
2507,54896.457
2508,28547.273
2509,9369.537
2510,14121.06
2511,23187.96
2512,55842.656
2513,101310.79
2514,14255.988
2515,8747.131
2516,13174.992
2517,267.8511
2518,45449.348
2519,72158.766
2520,35166.992
2521,17919.049
2522,39596.875
2523,74592.42
2524,10804.611
2525,83480.336
2526,19803.328
2527,19405.873
2528,51981.562
2529,59923.24
2530,682.6893
2531,5292.808
2532,9953.899
2533,371.14618
2534,12267.557
2535,36064.965
2536,3430.7751
2537,50293.652
2538,53701.27
2539,146225.75
2540,5192.9424
2541,6796.9805
2542,17957.338
2543,3317.029
2544,5743.7144
2545,94698.016
2546,120914.3
2547,95645.86
2548,63633.57
2549,6182.5664
2550,612.1453
2551,59267.195
2552,3933.842
2553,5807.879
2554,12245.451
2555,4530.732
2556,40176.668
2557,1761.1146
2558,5674.632
2559,6356.376
2560,92123.555
2561,56237.508
2562,22312.775
2563,61832.16
2564,8112.136
2565,20399.137
2566,3794.9597
2567,3285.4863
2568,4184.2314
2569,3531.7817
2570,18265.713
2571,85876.06
2572,46899.92
2573,50671.25
2574,11953.221
2575,6532.2783
2576,16112.615
2577,1340.1747
2578,52363.59
2579,4911.07
2580,130064.2
2581,4590.7144
2582,50030.633
2583,109680.42
2584,29454.645
2585,5138.2944
2586,2635.8438
2587,80953.414
2588,54319.01
2589,42115.516
2590,1757.0869
2591,92261.68
2592,8282.456
2593,22931.467
2594,2853.1753
2595,21190.738
2596,14209.266
2597,36787.562
2598,28075.5
2599,33468.74
2600,21787.293
2601,9311.328
2602,10798.625
2603,41562.844
2604,28918.3
2605,46200.234
2606,11101.803
2607,32638.053
2608,1615.7767
2609,1330.912
2610,6043.0757
2611,44768.31
2612,46410.836
2613,79541.53
2614,1252.8655
2615,9905.277
2616,31573.693
2617,17491.898
2618,25191.633
2619,12328.243
2620,27639.45
2621,14469.569
2622,3101.4001
2623,11322.546
2624,52819.508
2625,201032.62
2626,8625.461
2627,22506.838
2628,54750.844
2629,3840.6797
2630,42748.004
2631,3920.0793
2632,19885.486
2633,17579.87
2634,4520.0483
2635,4977.914
2636,2011.5295
2637,18767.627
2638,1505.6497
2639,30050.963
2640,50949.395
2641,20551.785
2642,10462.803
2643,6713.4453
2644,63587.83
2645,5487.743
2646,7325.7983
2647,8404.913
2648,1428.59
2649,222818.75
2650,8640.464
2651,16291.585
2652,9703.32
2653,9251.909
2654,5073.2925
2655,2253.155
2656,22346.402
2657,5471.535
2658,21666.014
2659,25083.416
2660,3176.4194
2661,5296.6514
2662,4451.9087
2663,13193.993
2664,53822.992
2665,15360.356
2666,62990.047
2667,78560.8
2668,46127.94
2669,1149.0846
2670,1904.1067
2671,9581.138
2672,14289.475
2673,54892.637
2674,15907.506
2675,46779.71
2676,65490.266
2677,8755.502
2678,61409.977
2679,6275.638
2680,8702.668
2681,183217.02
2682,10378.858
2683,15702.535
2684,5195.3896
2685,51582.44
2686,1392.5892
2687,2006.1924
2688,7598.7974
2689,1940.6416
2690,8396.909
2691,4377.4956
2692,23196.477
2693,50753.855
2694,15008.031
2695,5611.291
2696,5497.0054
2697,8140.947
2698,15402.664
2699,30284.729
2700,10421.621
2701,2004.0677
2702,45028.35
2703,37389.965
2704,28070.117
2705,180414.67
2706,1221.6921
2707,9637.622
2708,6761.6753
2709,10812.178
2710,16377.735
2711,1982.1941
2712,3129.1814
2713,45470.46
2714,1469.7246
2715,86526.66
2716,1679.4885
2717,6632.499
2718,148007.0
2719,8881.979
2720,48662.312
2721,692.95233
2722,11996.861
2723,2776.5928
2724,11884.537
2725,2657.8506
2726,2406.5984
2727,4608.708
2728,26345.293
2729,115495.97
2730,63167.21
2731,110277.945
2732,7966.079
2733,12157.104
2734,27785.871
2735,122206.33
2736,19047.088
2737,91290.85
2738,1099.9321
2739,39896.94
2740,6929.479
2741,6196.1035
2742,6009.7134
2743,81009.09
2744,15915.624
2745,32644.465
2746,206645.67
2747,35794.844
2748,14273.92
2749,3131.708
2750,28673.662
2751,114241.984
2752,30221.34
2753,13090.834
2754,38166.836
2755,2834.9814
2756,1356.4985
2757,7237.7734
2758,52370.332
2759,5510.0034
2760,13546.108
2761,27333.639
2762,5393.308
2763,47011.652
2764,68381.914
2765,21551.965
2766,5102.591
2767,87055.06
2768,132681.12
2769,3521.5173
2770,18797.955
2771,3515.0667
2772,2807.0623
2773,47740.836
2774,6333.107
2775,23883.934
2776,3566.3145
2777,91661.445
2778,15645.476
2779,18754.512
2780,1192.4036
2781,28863.523
2782,68543.97
2783,95104.84
2784,23063.107
2785,21669.031
2786,80361.66
2787,2034.6857
2788,156602.52
2789,3624.078
2790,22457.715
2791,13004.336
2792,23860.553
2793,1352.963
2794,8543.576
2795,64652.13
2796,1461.4167
2797,4804.0454
2798,133346.34
2799,28276.525
2800,210984.64
2801,4733.924
2802,113812.66
2803,80559.94
2804,29627.094
2805,4141.603
2806,104372.08
2807,14295.363
2808,125312.4
2809,8633.906
2810,5434.854
2811,137197.95
2812,8669.728
2813,37919.105
2814,18179.406
2815,97295.61
2816,4589.2783
2817,5983.163
2818,104546.516
2819,1222.0969
2820,4173.5166
2821,19380.035
2822,25950.193
2823,4539.505
2824,11335.707
2825,13593.97
2826,15302.832
2827,57011.67
2828,13979.34
2829,792.8301
2830,12555.827
2831,5176.044
2832,6951.245
2833,36749.867
2834,81816.336
2835,14771.309
2836,16536.592
2837,40684.902
2838,6817.667
2839,3553.2878
2840,12329.49
2841,79783.58
2842,7647.148
2843,1872.9991
2844,74286.305
2845,4729.108
2846,3504.1855
2847,5266.4097
2848,2580.922
2849,6222.346
2850,52866.125
2851,7263.569
2852,1825.0529
2853,7559.818
2854,20579.01
2855,4794.208
2856,11206.366
2857,96053.266
2858,90458.44
2859,5833.1064
2860,8769.125
2861,17464.46
2862,52627.13
2863,70764.555
2864,2711.867
2865,6079.603
2866,4143.895
2867,14467.099
2868,6983.4893
2869,12984.246
2870,7796.968
2871,9301.28
2872,317377.84
2873,5773.441
2874,72253.66
2875,41624.49
2876,13884.216
2877,17424.664
2878,37687.79
2879,86217.68
2880,19131.29
2881,52774.793
2882,2877.6946
2883,4060.3467
2884,18830.307
2885,4187.502
2886,11048.471
2887,42771.168
2888,21357.984
2889,94960.375
2890,26093.463
2891,9745.316
2892,7691.902
2893,16396.459
2894,1986.4645
2895,50351.676
2896,7032.3306
2897,14968.121
2898,33480.07
2899,6682.059
2900,83291.945
2901,2196.855
2902,81828.43
2903,4536.293
2904,91626.23
2905,7227.336
2906,135659.42
2907,6158.342
2908,6090.875
2909,35012.785
2910,9162.451
2911,7854.501
2912,73515.21
2913,3343.0369
2914,66111.9
2915,6528.865
2916,9910.229
2917,24752.334
2918,68961.12
2919,17417.67
2920,98115.97
2921,2558.0383
2922,7673.7876
2923,10905.086
2924,3376.33
2925,47908.957
2926,13138.49
2927,36951.703
2928,3434.0298
2929,12121.444
2930,23687.598
2931,6539.61
2932,33031.58
2933,13131.775
2934,30805.873
2935,8565.36
2936,3850.276
2937,9338.943
2938,47957.824
2939,14449.49
2940,44970.37
2941,196551.23
2942,46518.516
2943,8025.4956
2944,38240.906
2945,66939.336
2946,7037.356
2947,16875.186
2948,52436.05
2949,42983.438
2950,10675.952
2951,8920.515
2952,5550.9653
2953,81930.17
2954,19774.453
2955,41538.67
2956,6429.7075
2957,63748.67
2958,8559.023
2959,7771.1973
2960,85944.39
2961,4140.3193
2962,16588.545
2963,2371.5586
2964,45325.938
2965,2386.9114
2966,1889.144
2967,26895.512
2968,15270.116
2969,191024.1
2970,43428.617
2971,22742.18
2972,1578.9592
2973,20758.41
2974,58905.316
2975,4361.715
2976,145520.44
2977,15706.489
2978,3573.9873
2979,6741.5444
2980,34019.582
2981,41674.496
2982,11783.174
2983,11355.087
2984,52798.656
2985,6129.287
2986,32526.031
2987,73477.01
2988,58167.535
2989,8834.656
2990,36694.15
2991,126924.93
2992,28191.652
2993,42006.13
2994,38097.992
2995,287214.6
2996,7799.913
2997,43725.516
2998,2813.2874
2999,57426.12
3000,36915.598
3001,87036.14
3002,3247.179
3003,7806.433
3004,34512.086
3005,7227.0674
3006,50532.07
3007,11850.118
3008,5060.977
3009,28218.443
3010,2891.374
3011,60249.93
3012,25510.752
3013,16371.458
3014,9911.553
3015,47214.695
3016,38230.113
3017,50143.22
3018,3642.4053
3019,6606.297
3020,1488.2876
3021,62174.477
3022,3620.5774
3023,78902.13
3024,6840.1323
3025,11881.092
3026,32364.57
3027,1080.6843
3028,5890.876
3029,14684.613
3030,55137.977
3031,36680.117
3032,37125.883
3033,10534.075
3034,1194.4307
3035,42169.492
3036,28441.453
3037,92261.86
3038,86366.305
3039,14204.983
3040,39847.164
3041,40797.7
3042,5441.9243
3043,72764.41
3044,7066.1904
3045,622.79095
3046,6163.037
3047,4785.6865
3048,51313.562
3049,12651.897
3050,34937.07
3051,16376.393
3052,17843.193
3053,38906.492
3054,713.25867
3055,41660.547
3056,29380.8
3057,20298.299
3058,14100.967
3059,44935.086
3060,60086.105
3061,74247.42
3062,15070.497
3063,4007.174
3064,19154.238
3065,10227.566
3066,8974.123
3067,39010.08
3068,18126.516
3069,13212.025
3070,85626.95
3071,5108.313
3072,427.67926
3073,10284.153
3074,1815.7745
3075,72039.33
3076,15439.801
3077,3394.2598
3078,111083.85
3079,26729.197
3080,10099.505
3081,4187.7256
3082,60408.324
3083,67163.21
3084,1615.426
3085,16810.467
3086,2609.148
3087,28481.137
3088,86216.61
3089,14843.134
3090,2802.0295
3091,10950.215
3092,3815.6504
3093,31274.064
3094,26125.162
3095,8677.687
3096,116506.336
3097,29011.67
3098,3969.6572
3099,5804.916
3100,1722.2277
3101,1381.1351
3102,17887.871
3103,10403.209
3104,2145.345
3105,26042.672
3106,77256.11
3107,56027.76
3108,13809.455
3109,22552.152
3110,124409.914
3111,31180.074
3112,2709.387
3113,23857.299
3114,40393.43
3115,61198.16
3116,9819.36
3117,123717.875
3118,91538.19
3119,31010.06
3120,56636.01
3121,32383.498
3122,90893.84
3123,2966.288
3124,38173.57
3125,24146.637
3126,13161.855
3127,4329.069
3128,17243.049
3129,9024.456
3130,28224.822
3131,3256.2493
3132,30979.494
3133,1628.5452
3134,24028.191
3135,14257.756
3136,14357.355
3137,14343.025
3138,33759.953
3139,45367.414
3140,8809.641
3141,64481.5
3142,4401.9033
3143,1564.817
3144,2603.7173
3145,30998.32
3146,43304.582
3147,76205.375
3148,799.02563
3149,107112.48
3150,46997.89
3151,71936.96
3152,76461.05
3153,6326.948
3154,10637.634
3155,10567.434
3156,50150.06
3157,13636.106
3158,8462.193
3159,1749.1317
3160,57776.543
3161,9739.119
3162,47565.547
3163,9162.495
3164,77288.98
3165,10337.297
3166,2488.9224
3167,2395.053
3168,2380.229
3169,90762.95
3170,36071.535
3171,23393.584
3172,36136.58
3173,78617.76
3174,179883.8
3175,9312.784
3176,7893.381
3177,9933.935
3178,54957.59
3179,1119.6147
3180,10212.146
3181,14833.836
3182,13673.939
3183,27527.488
3184,38977.203
3185,88490.28
3186,13163.099
3187,2892.6736
3188,32746.648
3189,2271.2476
3190,567.232
3191,18586.1
3192,122732.49
3193,56852.477
3194,16725.93
3195,13559.578
3196,129950.63
3197,45033.29
3198,3485.396
3199,40325.38
3200,7110.7256
3201,32779.863
3202,12996.524
3203,2791.8179
3204,98990.336
3205,2195.9067
3206,4431.09
3207,8344.041
3208,4965.134
3209,203.48169
3210,101702.56
3211,1479.0278
3212,3179.1963
3213,59422.1
3214,25630.834
3215,12509.712
3216,29995.014
3217,4925.101
3218,9045.111
3219,5450.7144
3220,936.92175
3221,6873.231
3222,52384.418
3223,70168.195
3224,20561.805
3225,98795.39
3226,11614.77
3227,125754.76
3228,52338.08
3229,63383.004
3230,107923.55
3231,15287.821
3232,7183.955
3233,11790.402
3234,5020.9233
3235,34956.965
3236,13639.748
3237,24329.742
3238,44552.07
3239,27390.943
3240,15042.61
3241,22101.914
3242,4343.3433
3243,11380.555
3244,19215.113
3245,6947.4204
3246,10048.553
3247,5285.4824
3248,8515.761
3249,9738.144
3250,63096.465
3251,3854.4727
3252,48141.125
3253,22871.207
3254,11124.1455
3255,41676.6
3256,25957.793
3257,31245.266
3258,89517.34
3259,9338.053
3260,14342.916
3261,71227.06
3262,4209.6855
3263,36641.555
3264,81624.766
3265,468987.44
3266,32552.316
3267,7166.0796
3268,1661.1866
3269,6273.2026
3270,205787.62
3271,7044.898
3272,76575.76
3273,69038.24
3274,2120.487
3275,11742.248
3276,22777.734
3277,2354.1528
3278,2504.7146
3279,31403.06
3280,18538.85
3281,9604.898
3282,50202.22
3283,14447.382
3284,32329.617
3285,1765.9839
3286,107239.625
3287,3651.4646
3288,4216.783
3289,57255.176
3290,14439.103
3291,3200.229
3292,20319.799
3293,5396.8896
3294,1651.4025
3295,18436.672
3296,49877.656
3297,6091.334
3298,3380.1199
3299,44061.83
3300,14348.512
3301,1618.1738
3302,8563.212
3303,96531.91
3304,81613.484
3305,31359.035
3306,544.1212
3307,60266.996
3308,31462.955
3309,9394.664
3310,1275.8308
3311,40533.86
3312,87634.33
3313,170684.16
3314,89109.766
3315,89982.28
3316,8847.98
3317,5606.797
3318,14458.685
3319,4459.657
3320,5431.703
3321,22492.932
3322,10162.622
3323,33280.816
3324,4935.306
3325,130780.516
3326,56633.203
3327,27831.832
3328,67587.81
3329,44464.668
3330,58213.652
3331,56624.723
3332,22903.84
3333,19446.596
3334,27934.771
3335,100001.164
3336,48818.17
3337,63368.254
3338,46721.484
3339,26351.8
3340,102826.66
3341,84964.08
3342,64783.16
3343,40526.246
3344,29484.605
3345,161184.11
3346,41132.555
3347,118222.164
3348,95474.62
3349,114344.12
3350,89615.06
3351,41937.36
3352,13883.395
3353,49897.926
3354,41550.715
3355,180429.98
3356,88824.85
3357,78295.87
3358,75795.07
3359,94071.08
3360,66448.875
3361,162430.95
3362,101733.31
3363,243925.0
3364,140141.27
3365,101829.41
3366,23143.621
3367,51273.35
3368,99088.19
3369,4445.4927
3370,25689.273
3371,31286.355
3372,30343.967
3373,381255.53
3374,10580.676
3375,40193.03
3376,7385.707
3377,28180.361
3378,16591.756
3379,370347.53
3380,159573.11
3381,11835.638
3382,25879.582
3383,10074.693
3384,12112.003
3385,3539.681
3386,38296.637
3387,6566.9814
3388,8703.474
3389,26269.598
3390,24938.959
3391,20593.166
3392,23924.629
3393,12542.769
3394,9666.888
3395,45869.074
3396,27230.004
3397,15372.462
3398,10121.887
3399,12343.975
3400,24299.434
3401,8964.602
